code_module,code_presentation,id_student,assessments_submitted_cutoff,avg_assessment_score_cutoff,sum_weighted_score_cutoff,latest_submit_day_cutoff
AAA,2014J,488990,2,57.5,17.700000000000003,50
AAA,2014J,500113,2,68.0,21.0,67
AAA,2014J,503889,2,62.5,17.700000000000003,54
AAA,2014J,518808,2,68.0,20.400000000000002,58
AAA,2014J,522482,1,75.0,7.5,19
AAA,2014J,527100,2,87.5,26.300000000000004,53
AAA,2014J,527801,2,47.0,14.600000000000001,58
AAA,2014J,533068,2,38.5,11.3,75
AAA,2014J,537081,2,67.0,20.8,54
AAA,2014J,544253,2,74.0,22.3,61
AAA,2014J,548120,2,76.5,22.900000000000002,54
AAA,2014J,569505,2,87.0,26.3,54
AAA,2014J,570317,2,74.5,21.9,54
AAA,2014J,574505,2,39.0,11.3,54
AAA,2014J,588477,2,79.5,23.0,52
AAA,2014J,593846,2,60.5,17.5,53
AAA,2014J,593987,2,72.0,21.4,46
AAA,2014J,596288,2,79.5,23.3,51
AAA,2014J,603834,2,61.0,18.0,54
AAA,2014J,603861,2,58.5,17.3,-1
AAA,2014J,623840,2,81.0,24.400000000000002,54
AAA,2014J,626240,2,58.0,16.900000000000002,54
AAA,2014J,628088,1,80.0,8.0,25
AAA,2014J,630142,2,84.5,25.0,63
AAA,2014J,637665,2,58.0,16.400000000000002,54
AAA,2014J,639053,2,64.0,19.6,54
AAA,2014J,642878,2,44.0,12.4,53
AAA,2014J,648130,2,56.5,17.3,45
AAA,2014J,676546,2,73.0,21.5,54
AAA,2014J,677186,2,47.0,14.5,53
AAA,2014J,684180,2,56.0,17.4,52
AAA,2014J,687698,2,48.5,15.3,54
AAA,2014J,696073,2,67.5,20.700000000000003,53
AAA,2014J,696578,2,77.5,22.5,54
AAA,2014J,721259,1,65.0,6.5,19
AAA,2014J,852847,2,34.5,9.600000000000001,49
AAA,2014J,998493,2,71.5,21.1,48
AAA,2014J,1045203,2,80.0,24.1,75
AAA,2014J,1112555,2,68.0,20.8,57
AAA,2014J,1183831,2,74.0,22.0,54
AAA,2014J,1268696,2,68.5,21.900000000000002,54
AAA,2014J,1352868,2,77.0,22.6,57
AAA,2014J,1398979,2,70.5,20.6,52
AAA,2014J,1456619,1,63.0,6.300000000000001,26
AAA,2014J,1471214,2,73.5,22.4,58
AAA,2014J,1472925,2,58.5,17.6,53
AAA,2014J,1484804,2,60.5,17.8,75
AAA,2014J,1511033,2,66.0,19.1,52
AAA,2014J,1576513,2,86.0,25.700000000000003,54
AAA,2014J,1609002,2,75.5,22.8,59
AAA,2014J,1629771,2,83.5,25.200000000000003,54
AAA,2014J,1686551,1,80.0,8.0,19
AAA,2014J,1689639,2,70.5,21.900000000000002,52
AAA,2014J,1715896,2,78.5,24.2,54
AAA,2014J,1721270,2,65.0,18.700000000000003,54
AAA,2014J,1757766,2,66.0,19.4,60
AAA,2014J,1773377,2,76.0,22.8,55
AAA,2014J,1799111,2,79.5,24.200000000000003,53
AAA,2014J,1818673,1,86.0,8.6,19
AAA,2014J,1839386,1,40.0,4.0,26
AAA,2014J,1926668,2,63.0,18.6,52
AAA,2014J,1947156,2,69.0,20.8,44
AAA,2014J,1967783,2,70.0,21.0,52
AAA,2014J,1970390,2,84.0,25.8,-1
AAA,2014J,1975209,2,60.5,18.400000000000002,52
AAA,2014J,2010232,2,87.5,26.0,54
AAA,2014J,2045084,1,72.0,7.2,39
AAA,2014J,2057803,2,73.5,21.6,53
AAA,2014J,2073016,2,56.5,16.6,-1
AAA,2014J,2085209,2,85.0,25.700000000000003,66
AAA,2014J,2086400,2,65.5,19.6,60
AAA,2014J,2139353,2,63.5,18.9,-1
AAA,2014J,2148681,2,71.5,21.3,60
AAA,2014J,2158048,1,86.0,8.6,27
AAA,2014J,2158196,2,58.0,17.200000000000003,54
AAA,2014J,2165164,2,70.0,21.0,54
AAA,2014J,2168833,1,24.0,2.4000000000000004,19
AAA,2014J,2207874,2,52.0,14.200000000000001,120
AAA,2014J,2240349,2,69.5,20.3,52
AAA,2014J,2244332,2,84.5,25.5,54
AAA,2014J,2273119,2,40.0,11.0,74
AAA,2014J,2277857,2,67.5,19.700000000000003,50
AAA,2014J,2297896,2,58.5,17.4,54
AAA,2014J,2318055,2,76.5,23.1,54
AAA,2014J,2330254,2,66.5,20.6,51
AAA,2014J,2355470,2,55.0,16.0,50
AAA,2014J,2358969,2,68.5,20.6,53
AAA,2014J,2363863,2,77.5,22.5,53
AAA,2014J,2369415,2,73.5,21.9,53
AAA,2014J,2375975,2,71.5,21.3,54
AAA,2014J,2397661,2,47.5,14.5,54
AAA,2014J,2398313,2,72.0,21.6,56
AAA,2014J,2404408,2,52.5,14.200000000000001,60
AAA,2014J,2425993,2,64.5,19.0,53
AAA,2014J,2432796,2,64.0,19.3,58
AAA,2014J,2434159,2,59.5,17.3,84
AAA,2014J,2436812,1,35.0,7.0,58
AAA,2014J,2467267,2,67.5,19.5,54
AAA,2014J,2470694,1,67.0,13.4,-1
AAA,2014J,2473538,2,51.5,14.700000000000001,60
AAA,2014J,2474849,1,35.0,3.5,19
AAA,2014J,2494700,2,81.5,24.3,54
AAA,2014J,2500258,2,63.5,19.2,65
AAA,2014J,2507842,1,79.0,7.9,18
AAA,2014J,2509639,2,64.5,19.5,66
AAA,2014J,2514368,2,78.5,22.700000000000003,54
AAA,2014J,2514898,2,63.0,18.1,75
AAA,2014J,2521865,2,68.0,20.3,68
AAA,2014J,2522927,2,67.0,18.6,52
AAA,2014J,2540168,2,45.5,13.8,93
AAA,2014J,2546445,1,73.0,7.300000000000001,19
AAA,2014J,2551797,2,56.5,16.200000000000003,52
AAA,2014J,2551932,1,60.0,6.0,31
AAA,2014J,2569324,2,71.5,22.0,57
AAA,2014J,2574990,2,62.0,19.0,54
AAA,2014J,2576122,1,64.0,6.4,-1
AAA,2014J,2578676,2,67.5,20.900000000000002,54
AAA,2014J,2581477,2,50.5,14.600000000000001,55
AAA,2014J,2584873,2,66.5,19.3,55
AAA,2014J,2595841,2,68.0,20.5,58
AAA,2014J,2596621,2,64.5,18.9,48
AAA,2014J,2601889,2,84.0,24.8,54
AAA,2014J,2602338,2,72.5,21.8,59
AAA,2014J,2606802,1,29.0,5.800000000000001,54
AAA,2014J,2624961,2,67.5,20.3,57
AAA,2014J,2633226,2,65.0,19.6,53
AAA,2014J,2642616,2,55.5,16.1,60
AAA,2014J,2642935,2,82.5,25.0,53
AAA,2014J,2648611,2,78.0,23.800000000000004,52
AAA,2014J,2649800,2,57.5,16.5,61
AAA,2014J,2654628,2,71.5,21.700000000000003,54
AAA,2014J,2677624,2,66.5,19.6,53
AAA,2014J,2680312,2,74.5,22.200000000000003,58
AAA,2014J,2688166,2,68.5,20.6,56
AAA,2014J,2690062,1,58.0,5.800000000000001,17
AAA,2014J,2692514,2,80.0,24.5,54
AAA,2014J,2694788,2,35.5,9.100000000000001,53
BBB,2013B,23629,4,82.5,16.689999999999998,95
BBB,2013B,25107,5,76.4,27.089999999999996,95
BBB,2013B,27891,5,71.0,27.21,95
BBB,2013B,29144,5,77.0,27.5,95
BBB,2013B,31663,5,86.6,35.9,95
BBB,2013B,33666,4,78.66666666666667,17.939999999999998,117
BBB,2013B,34229,5,85.6,33.55,104
BBB,2013B,34353,4,92.0,19.89,95
BBB,2013B,34431,1,80.0,0.8,60
BBB,2013B,34756,3,67.33333333333333,13.530000000000001,60
BBB,2013B,34863,5,68.6,22.82,95
BBB,2013B,35812,1,71.0,3.5500000000000003,19
BBB,2013B,39655,5,76.6,31.6,95
BBB,2013B,50993,5,54.2,17.05,95
BBB,2013B,52899,2,76.0,4.4,60
BBB,2013B,58089,2,87.5,4.75,60
BBB,2013B,62631,5,82.8,30.77,95
BBB,2013B,70608,5,77.8,28.89,95
BBB,2013B,74695,5,94.6,39.44,95
BBB,2013B,74734,4,81.5,31.54,95
BBB,2013B,75399,5,67.0,24.65,95
BBB,2013B,78645,4,73.25,29.389999999999997,102
BBB,2013B,82535,5,70.4,26.669999999999998,95
BBB,2013B,82741,5,83.0,31.86,95
BBB,2013B,83254,5,77.6,32.63,97
BBB,2013B,84245,5,81.8,35.76,95
BBB,2013B,84664,5,88.2,34.07,95
BBB,2013B,86291,1,87.0,4.3500000000000005,72
BBB,2013B,87732,5,86.0,32.870000000000005,95
BBB,2013B,91322,4,80.25,30.64,95
BBB,2013B,92274,5,66.4,20.45,95
BBB,2013B,92832,5,78.2,28.32,95
BBB,2013B,92947,5,83.0,35.0,95
BBB,2013B,92993,4,82.0,16.85,95
BBB,2013B,94616,5,78.4,30.86,95
BBB,2013B,97154,5,87.4,33.61,95
BBB,2013B,98313,5,76.0,31.58,95
BBB,2013B,104054,5,94.8,40.010000000000005,95
BBB,2013B,108377,5,85.4,34.95,95
BBB,2013B,108589,5,87.6,35.349999999999994,95
BBB,2013B,109938,5,86.6,36.03,95
BBB,2013B,110881,5,79.6,27.89,95
BBB,2013B,116603,5,87.6,34.05,95
BBB,2013B,117071,2,73.0,9.28,60
BBB,2013B,120994,3,90.0,5.5,95
BBB,2013B,123860,5,74.4,31.96,95
BBB,2013B,126322,4,80.75,19.09,70
BBB,2013B,126411,1,100.0,1.0,60
BBB,2013B,133155,5,92.4,37.85,95
BBB,2013B,133748,5,80.0,28.38,95
BBB,2013B,141823,2,29.0,2.9000000000000004,46
BBB,2013B,142324,5,81.8,30.52,95
BBB,2013B,143741,5,83.8,31.799999999999997,95
BBB,2013B,145544,5,87.4,34.65,95
BBB,2013B,147876,5,80.0,27.08,107
BBB,2013B,151697,5,88.2,34.2,95
BBB,2013B,152153,5,54.6,16.63,95
BBB,2013B,152910,5,84.4,32.6,95
BBB,2013B,152929,5,79.4,27.97,95
BBB,2013B,153212,5,87.2,32.78,99
BBB,2013B,153704,5,88.2,34.59,95
BBB,2013B,154027,5,73.4,28.98,95
BBB,2013B,154125,5,87.8,34.75,95
BBB,2013B,154540,5,82.8,33.13,95
BBB,2013B,156835,5,84.6,35.14,95
BBB,2013B,161678,1,40.0,2.0,26
BBB,2013B,165243,5,77.6,28.84,95
BBB,2013B,169515,2,59.0,12.14,47
BBB,2013B,170356,1,65.0,3.25,18
BBB,2013B,173316,4,62.5,20.2,95
BBB,2013B,173335,5,80.8,29.229999999999997,95
BBB,2013B,179605,3,75.33333333333333,15.879999999999999,60
BBB,2013B,182824,5,79.2,31.45,95
BBB,2013B,183806,2,92.5,5.25,18
BBB,2013B,185349,5,83.8,34.55,95
BBB,2013B,186670,4,63.5,31.119999999999997,99
BBB,2013B,186780,2,,0.0,77
BBB,2013B,186988,4,59.75,19.13,100
BBB,2013B,187793,5,67.0,26.599999999999998,95
BBB,2013B,188152,5,95.0,40.19,95
BBB,2013B,192424,5,86.2,33.18,95
BBB,2013B,193822,5,85.4,33.76,95
BBB,2013B,197595,5,80.4,32.01,95
BBB,2013B,198956,5,94.2,39.209999999999994,95
BBB,2013B,199520,5,82.4,33.81,95
BBB,2013B,200905,5,72.4,25.98,95
BBB,2013B,203108,5,83.6,30.189999999999998,95
BBB,2013B,203481,5,75.4,30.39,95
BBB,2013B,204746,5,79.4,30.72,95
BBB,2013B,226374,5,82.4,30.02,95
BBB,2013B,226827,5,85.2,35.55,95
BBB,2013B,229240,5,70.2,27.009999999999998,95
BBB,2013B,229426,5,90.0,37.25,95
BBB,2013B,232695,5,83.0,30.95,95
BBB,2013B,235097,4,73.25,17.61,95
BBB,2013B,237304,4,73.75,30.25,101
BBB,2013B,237913,5,80.4,33.72,95
BBB,2013B,242149,4,67.25,14.87,95
BBB,2013B,245404,3,83.66666666666667,17.0,60
BBB,2013B,247267,5,83.4,36.81,104
BBB,2013B,248103,5,82.6,33.73,95
BBB,2013B,249534,5,76.6,30.669999999999998,95
BBB,2013B,251351,5,90.0,36.34,95
BBB,2013B,252340,5,82.0,33.06,95
BBB,2013B,255347,5,92.0,38.4,95
BBB,2013B,255998,5,40.8,20.15,95
BBB,2013B,262294,3,49.333333333333336,12.54,60
BBB,2013B,262454,5,78.8,27.82,95
BBB,2013B,262741,5,73.8,31.7,95
BBB,2013B,263499,5,70.0,26.31,95
BBB,2013B,265958,3,80.66666666666667,19.56,60
BBB,2013B,267761,4,85.5,20.56,95
BBB,2013B,269076,1,64.0,3.2,15
BBB,2013B,270567,5,80.0,30.349999999999998,95
BBB,2013B,271036,5,83.0,32.64,95
BBB,2013B,272580,5,84.0,34.6,95
BBB,2013B,273731,5,85.8,32.82,95
BBB,2013B,273877,4,69.5,11.9,95
BBB,2013B,276717,5,91.2,36.379999999999995,95
BBB,2013B,277733,5,65.6,32.55,96
BBB,2013B,278447,5,90.0,36.34,95
BBB,2013B,281564,5,77.8,28.22,95
BBB,2013B,284076,5,77.8,30.189999999999998,95
BBB,2013B,285633,5,70.2,24.65,95
BBB,2013B,285912,5,80.4,30.97,95
BBB,2013B,288380,3,78.0,4.5,25
BBB,2013B,288990,4,45.0,18.97,93
BBB,2013B,290550,5,86.4,34.14,95
BBB,2013B,291037,5,67.2,28.75,95
BBB,2013B,291194,5,79.2,31.45,95
BBB,2013B,292027,1,80.0,4.0,14
BBB,2013B,294381,5,83.6,32.01,95
BBB,2013B,294961,5,82.0,34.75,98
BBB,2013B,294999,2,51.0,10.299999999999999,46
BBB,2013B,295754,4,80.5,30.17,89
BBB,2013B,297484,5,87.6,33.4,95
BBB,2013B,298322,5,75.8,25.509999999999998,95
BBB,2013B,298476,5,84.6,32.65,95
BBB,2013B,306886,5,78.6,28.29,95
BBB,2013B,309175,5,75.8,26.419999999999998,95
BBB,2013B,309709,5,73.4,30.41,95
BBB,2013B,309734,4,80.0,17.77,96
BBB,2013B,311042,1,65.0,3.25,18
BBB,2013B,312141,1,68.0,3.4000000000000004,17
BBB,2013B,313810,4,95.5,23.45,95
BBB,2013B,315186,5,86.6,33.54,95
BBB,2013B,316841,5,86.8,34.629999999999995,95
BBB,2013B,318056,5,86.4,36.11,95
BBB,2013B,318101,1,59.0,2.95,19
BBB,2013B,319209,5,89.8,36.16,95
BBB,2013B,322960,3,82.33333333333333,16.15,60
BBB,2013B,324236,5,85.0,32.75,96
BBB,2013B,325511,5,71.8,27.93,102
BBB,2013B,325879,5,73.2,26.83,95
BBB,2013B,326012,1,64.0,3.2,26
BBB,2013B,329226,5,85.0,32.75,95
BBB,2013B,329321,5,74.2,26.28,95
BBB,2013B,329800,5,90.0,35.949999999999996,95
BBB,2013B,331354,5,81.2,32.73,95
BBB,2013B,331844,5,84.4,34.959999999999994,95
BBB,2013B,333129,1,50.0,2.5,19
BBB,2013B,333837,1,85.0,4.25,19
BBB,2013B,334291,3,80.33333333333333,16.63,60
BBB,2013B,334794,1,53.0,2.6500000000000004,19
BBB,2013B,335421,5,67.4,30.23,95
BBB,2013B,335600,1,80.0,0.8,60
BBB,2013B,335910,5,75.4,28.81,95
BBB,2013B,336165,1,35.0,1.75,24
BBB,2013B,338056,5,76.4,29.45,95
BBB,2013B,338861,4,82.0,16.85,95
BBB,2013B,339379,5,89.6,35.589999999999996,95
BBB,2013B,339946,4,91.0,20.34,95
BBB,2013B,340831,5,84.8,32.57,99
BBB,2013B,341040,5,76.8,24.33,95
BBB,2013B,341229,2,70.5,16.28,51
BBB,2013B,341509,5,70.0,23.95,95
BBB,2013B,349040,4,79.75,17.459999999999997,95
BBB,2013B,350622,3,88.0,19.599999999999998,60
BBB,2013B,350795,4,79.0,33.14,95
BBB,2013B,351271,5,80.8,32.37,95
BBB,2013B,351290,5,79.6,28.799999999999997,95
BBB,2013B,351543,1,35.0,1.75,-1
BBB,2013B,352161,2,87.5,4.75,60
BBB,2013B,352364,5,97.2,41.519999999999996,95
BBB,2013B,353093,5,89.0,36.61,95
BBB,2013B,353352,1,82.0,4.1000000000000005,18
BBB,2013B,354058,3,76.33333333333333,16.29,60
BBB,2013B,354895,5,76.2,27.189999999999998,95
BBB,2013B,355369,2,75.0,4.3,60
BBB,2013B,355998,1,55.0,2.75,18
BBB,2013B,357030,2,67.0,15.02,50
BBB,2013B,357928,5,64.0,19.33,95
BBB,2013B,360188,5,89.8,38.129999999999995,95
BBB,2013B,360489,5,83.8,34.419999999999995,95
BBB,2013B,360877,5,90.0,36.34,95
BBB,2013B,361603,5,87.0,33.9,95
BBB,2013B,362760,5,54.8,23.330000000000002,95
BBB,2013B,362877,1,57.0,2.85,18
BBB,2013B,363401,4,53.0,16.089999999999996,99
BBB,2013B,363416,5,81.0,29.15,95
BBB,2013B,363660,5,85.6,36.04,95
BBB,2013B,365439,3,82.33333333333333,17.32,60
BBB,2013B,365452,5,81.6,30.47,95
BBB,2013B,365488,3,80.66666666666667,16.29,60
BBB,2013B,365707,5,88.2,34.98,95
BBB,2013B,367304,3,57.0,22.979999999999997,89
BBB,2013B,367348,4,75.75,18.24,95
BBB,2013B,367609,5,91.2,37.03,95
BBB,2013B,370302,5,67.6,25.04,95
BBB,2013B,370720,5,72.8,25.95,95
BBB,2013B,371679,5,93.2,37.53,95
BBB,2013B,374102,5,73.8,29.21,95
BBB,2013B,374234,5,89.0,36.349999999999994,95
BBB,2013B,376617,4,79.75,31.58,107
BBB,2013B,377759,4,84.25,36.01,102
BBB,2013B,377846,5,75.0,26.35,95
BBB,2013B,377905,4,79.0,30.13,103
BBB,2013B,378462,5,89.6,34.94,95
BBB,2013B,378543,5,84.4,31.169999999999998,95
BBB,2013B,378721,3,69.33333333333333,11.989999999999998,60
BBB,2013B,379402,3,86.66666666666667,5.0,95
BBB,2013B,381722,1,73.0,3.6500000000000004,18
BBB,2013B,384678,4,72.75,15.540000000000001,95
BBB,2013B,384909,5,72.0,26.4,95
BBB,2013B,385034,3,65.66666666666667,13.020000000000001,60
BBB,2013B,386348,5,88.6,35.6,96
BBB,2013B,387702,2,66.0,14.01,61
BBB,2013B,388205,4,57.75,19.919999999999998,95
BBB,2013B,388360,5,78.4,27.72,95
BBB,2013B,388410,5,78.8,30.7,95
BBB,2013B,388484,1,66.0,3.3000000000000003,19
BBB,2013B,389369,5,83.4,36.550000000000004,95
BBB,2013B,390220,5,78.4,30.08,95
BBB,2013B,390442,5,81.0,34.91,117
BBB,2013B,390461,5,61.0,23.95,95
BBB,2013B,392213,5,77.0,30.25,95
BBB,2013B,392281,3,71.0,15.25,60
BBB,2013B,392428,5,78.4,34.78,95
BBB,2013B,392614,3,79.66666666666667,16.53,60
BBB,2013B,397118,5,79.8,31.47,95
BBB,2013B,398084,5,78.4,35.709999999999994,95
BBB,2013B,400049,4,82.0,17.89,95
BBB,2013B,400469,5,80.8,31.07,95
BBB,2013B,400474,5,91.0,36.98,95
BBB,2013B,400894,5,82.0,32.15,110
BBB,2013B,401339,5,95.4,39.9,96
BBB,2013B,401349,5,92.0,37.75,95
BBB,2013B,403093,4,54.75,21.81,98
BBB,2013B,404022,5,88.6,34.43,95
BBB,2013B,404727,3,55.0,22.9,95
BBB,2013B,405471,5,86.0,36.269999999999996,95
BBB,2013B,405746,1,71.0,3.5500000000000003,22
BBB,2013B,405995,5,86.4,33.75,95
BBB,2013B,406311,5,54.6,24.21,95
BBB,2013B,406416,2,50.0,5.65,47
BBB,2013B,406974,5,89.4,35.93,95
BBB,2013B,408112,5,82.6,31.889999999999997,95
BBB,2013B,409662,5,85.6,33.94,95
BBB,2013B,410739,5,78.0,30.24,100
BBB,2013B,411197,2,100.0,2.0,-1
BBB,2013B,412407,5,84.8,32.31,95
BBB,2013B,412654,5,83.2,33.879999999999995,95
BBB,2013B,413984,5,84.2,32.68,95
BBB,2013B,414958,5,92.4,38.11,95
BBB,2013B,415716,5,84.2,32.68,95
BBB,2013B,415760,5,87.2,33.3,188
BBB,2013B,416007,5,84.8,33.22,95
BBB,2013B,416314,3,65.66666666666667,14.71,60
BBB,2013B,416654,5,82.4,30.799999999999997,95
BBB,2013B,417462,2,72.5,15.7,47
BBB,2013B,418065,1,55.0,2.75,19
BBB,2013B,418325,5,81.4,32.91,95
BBB,2013B,420604,5,82.8,33.519999999999996,95
BBB,2013B,421205,5,63.8,17.96,95
BBB,2013B,422070,4,75.0,14.950000000000001,95
BBB,2013B,423314,3,69.33333333333333,13.94,60
BBB,2013B,423871,5,87.6,34.44,95
BBB,2013B,425808,5,84.8,35.449999999999996,95
BBB,2013B,425817,3,70.33333333333333,27.97,90
BBB,2013B,425820,5,84.6,31.61,95
BBB,2013B,426650,5,81.8,31.71,95
BBB,2013B,426838,5,86.4,36.239999999999995,95
BBB,2013B,427536,5,77.2,30.43,95
BBB,2013B,427704,5,76.2,29.529999999999998,95
BBB,2013B,427773,5,75.8,27.999999999999996,95
BBB,2013B,429038,5,80.4,34.37,95
BBB,2013B,429494,2,100.0,2.0,-1
BBB,2013B,430357,5,59.6,19.81,95
BBB,2013B,431071,4,74.5,28.84,109
BBB,2013B,432004,2,26.5,1.85,60
BBB,2013B,432232,5,63.4,14.870000000000001,95
BBB,2013B,432319,3,79.33333333333333,15.83,60
BBB,2013B,432870,5,74.2,26.819999999999997,95
BBB,2013B,433531,5,86.8,34.37,95
BBB,2013B,433755,5,86.6,32.239999999999995,95
BBB,2013B,433939,4,60.25,27.09,101
BBB,2013B,434192,5,88.8,34.87,95
BBB,2013B,434353,5,84.4,34.96,95
BBB,2013B,434646,5,75.4,28.549999999999997,95
BBB,2013B,435245,5,88.6,35.08,95
BBB,2013B,437562,4,79.25,33.059999999999995,95
BBB,2013B,437967,5,73.0,29.14,95
BBB,2013B,438703,5,83.2,31.13,95
BBB,2013B,439857,5,84.0,31.849999999999998,95
BBB,2013B,440057,5,77.8,31.23,95
BBB,2013B,440509,5,83.0,31.08,95
BBB,2013B,441000,3,84.0,4.6,95
BBB,2013B,441181,5,60.6,21.1,95
BBB,2013B,441255,5,95.6,39.43,95
BBB,2013B,442012,5,82.4,29.759999999999998,95
BBB,2013B,442143,1,87.0,4.3500000000000005,22
BBB,2013B,442183,5,87.6,34.05,95
BBB,2013B,442456,3,41.333333333333336,17.119999999999997,93
BBB,2013B,442466,5,81.8,33.66,-1
BBB,2013B,443108,4,72.0,25.35,110
BBB,2013B,443288,5,89.4,35.67,95
BBB,2013B,444117,5,89.4,36.449999999999996,95
BBB,2013B,444408,5,88.6,34.81999999999999,95
BBB,2013B,444784,1,70.0,3.5,29
BBB,2013B,444926,5,67.8,26.54,95
BBB,2013B,445065,5,83.6,35.019999999999996,95
BBB,2013B,445125,5,64.6,24.849999999999998,95
BBB,2013B,445889,5,69.0,24.349999999999998,95
BBB,2013B,446045,5,77.0,30.25,95
BBB,2013B,446247,1,83.0,4.15,18
BBB,2013B,446357,1,53.0,2.6500000000000004,43
BBB,2013B,446856,5,79.8,31.34,95
BBB,2013B,447759,5,91.8,37.57,95
BBB,2013B,447782,5,81.6,34.5,95
BBB,2013B,447790,1,100.0,1.0,60
BBB,2013B,465599,5,85.4,34.41,95
BBB,2013B,465730,4,87.5,18.86,95
BBB,2013B,466037,5,88.6,33.39,95
BBB,2013B,466800,5,67.2,27.709999999999997,102
BBB,2013B,466810,5,84.6,32.129999999999995,95
BBB,2013B,466959,5,63.6,24.99,95
BBB,2013B,466973,3,91.66666666666667,5.75,95
BBB,2013B,467035,5,86.6,33.54,95
BBB,2013B,467292,5,86.2,34.089999999999996,95
BBB,2013B,467756,2,73.5,4.15,60
BBB,2013B,468021,4,60.75,13.31,95
BBB,2013B,468792,3,85.33333333333333,17.770000000000003,60
BBB,2013B,468949,4,86.5,18.79,95
BBB,2013B,469683,5,71.0,23.4,95
BBB,2013B,470318,5,81.2,35.48,99
BBB,2013B,470653,5,80.4,30.97,95
BBB,2013B,471219,3,68.0,10.1,60
BBB,2013B,471525,5,75.8,27.349999999999998,95
BBB,2013B,472182,3,74.0,17.389999999999997,60
BBB,2013B,472348,2,38.0,8.74,47
BBB,2013B,472586,5,71.8,32.22,95
BBB,2013B,473095,4,87.75,20.34,95
BBB,2013B,473328,5,86.6,32.89,95
BBB,2013B,475095,3,88.33333333333333,35.349999999999994,95
BBB,2013B,475460,4,60.5,25.689999999999998,87
BBB,2013B,475688,5,72.0,27.83,105
BBB,2013B,476037,4,68.25,29.299999999999997,135
BBB,2013B,476201,5,83.2,34.79,95
BBB,2013B,476297,5,75.0,29.36,95
BBB,2013B,476369,5,95.6,40.339999999999996,95
BBB,2013B,476457,1,68.0,3.4000000000000004,19
BBB,2013B,476596,5,81.4,29.77,95
BBB,2013B,476709,5,82.8,36.92,96
BBB,2013B,476710,5,83.6,32.14,95
BBB,2013B,476783,5,85.8,36.48,95
BBB,2013B,477009,5,68.0,21.63,95
BBB,2013B,477011,5,69.2,29.639999999999997,95
BBB,2013B,477164,4,69.0,24.229999999999997,95
BBB,2013B,477167,5,87.6,36.519999999999996,95
BBB,2013B,477734,5,71.6,26.56,95
BBB,2013B,477835,5,67.2,25.09,95
BBB,2013B,478317,5,72.6,26.029999999999998,95
BBB,2013B,478444,5,83.8,31.93,95
BBB,2013B,478792,5,70.0,23.43,96
BBB,2013B,478873,3,67.66666666666667,12.0,95
BBB,2013B,479060,5,95.6,39.69,95
BBB,2013B,479171,5,86.8,33.98,95
BBB,2013B,479343,5,90.2,36.39,95
BBB,2013B,479516,5,78.2,29.25,95
BBB,2013B,479519,5,74.2,29.83,95
BBB,2013B,480382,5,82.6,30.979999999999997,95
BBB,2013B,480458,4,69.5,14.91,95
BBB,2013B,480507,5,88.4,35.55,95
BBB,2013B,480554,5,90.0,35.95,95
BBB,2013B,480650,5,94.8,39.879999999999995,95
BBB,2013B,480815,5,82.2,32.57,95
BBB,2013B,481010,5,93.8,38.33,95
BBB,2013B,481143,4,65.25,21.919999999999998,95
BBB,2013B,481580,5,87.4,34.91,95
BBB,2013B,481607,5,89.6,35.589999999999996,95
BBB,2013B,482467,5,84.2,32.68,95
BBB,2013B,482710,5,87.8,34.75,109
BBB,2013B,482766,5,71.0,27.6,95
BBB,2013B,482945,4,63.25,21.0,93
BBB,2013B,483064,5,87.6,35.48,95
BBB,2013B,483074,5,82.6,36.480000000000004,95
BBB,2013B,483109,5,80.4,29.91,95
BBB,2013B,483243,5,84.2,32.42,95
BBB,2013B,483371,5,87.0,34.29,95
BBB,2013B,483411,5,72.2,26.990000000000002,95
BBB,2013B,483479,1,84.0,4.2,19
BBB,2013B,483952,5,66.0,21.78,95
BBB,2013B,484039,4,50.75,13.84,92
BBB,2013B,484135,1,73.0,3.6500000000000004,19
BBB,2013B,484768,5,62.2,20.98,95
BBB,2013B,484885,4,80.75,16.729999999999997,95
BBB,2013B,484933,5,94.6,39.699999999999996,95
BBB,2013B,485399,5,80.2,28.689999999999998,95
BBB,2013B,485630,5,80.0,29.939999999999998,95
BBB,2013B,486099,5,90.6,36.489999999999995,95
BBB,2013B,486282,3,70.33333333333333,12.27,60
BBB,2013B,486391,5,89.4,36.19,95
BBB,2013B,486521,5,75.6,28.08,95
BBB,2013B,486656,5,84.0,34.6,95
BBB,2013B,487329,5,81.6,34.0,95
BBB,2013B,487646,5,71.8,24.919999999999998,95
BBB,2013B,488185,1,72.0,3.6,18
BBB,2013B,488425,5,87.6,34.7,95
BBB,2013B,488477,3,72.66666666666667,14.18,60
BBB,2013B,488863,5,78.8,30.7,95
BBB,2013B,489251,5,80.0,29.81,95
BBB,2013B,490152,3,67.0,15.84,60
BBB,2013B,490514,5,79.8,31.47,95
BBB,2013B,492182,5,83.2,33.23,95
BBB,2013B,492240,5,85.6,35.0,95
BBB,2013B,492590,4,86.25,35.35,92
BBB,2013B,492946,5,81.2,33.38,95
BBB,2013B,493186,5,66.4,28.959999999999997,95
BBB,2013B,493377,3,78.66666666666667,15.99,62
BBB,2013B,493451,4,71.5,17.669999999999998,95
BBB,2013B,493515,5,84.2,33.87,95
BBB,2013B,493773,5,82.0,32.67,95
BBB,2013B,493912,5,75.0,32.5,95
